,Unnamed: 0,Unnamed: 0.2,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
462,462,462,Asus,Notebook,8,Windows,2.37,39906.72,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
463,463,463,Lenovo,Notebook,8,Other,1.5,42570.72,0,1,157.3505121487356,Intel Core i7,0,512,AMD
464,464,464,Lenovo,Notebook,8,Windows,2.67,111355.2,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
465,465,465,Asus,Notebook,4,Windows,2.0,16197.12,0,0,100.45466986113652,Intel Processor,500,0,Intel
466,466,466,Acer,Notebook,4,Windows,2.2,24988.32,0,0,100.45466986113652,Intel Core i3,500,0,Nvidia
467,467,467,Dell,Notebook,8,Windows,2.02,40439.52,0,0,141.21199808219862,Intel Core i5,2000,0,AMD
468,468,468,HP,Gaming,12,Windows,3.78,90522.72,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia
469,469,469,Lenovo,Ultrabook,12,Windows,1.4,98994.24,0,1,209.8006828649808,Intel Core i7,0,256,Intel
470,470,470,HP,2 in 1 Convertible,8,Windows,1.29,106506.72,1,1,331.2642361026012,Intel Core i7,0,512,Intel
471,471,471,HP,Notebook,8,Windows,1.9,61485.12,0,0,141.21199808219862,Intel Core i5,500,0,AMD
472,472,472,Google,Ultrabook,8,Other,1.1,67932.0,1,0,234.50740003017813,Intel Core i5,0,128,Intel
473,473,473,Dell,Ultrabook,8,Windows,1.42,98133.768,1,0,165.6321180513006,Intel Core i5,0,256,Intel
474,474,474,Asus,Notebook,12,Windows,2.06,69210.72,0,1,282.42399616439724,Intel Core i7,1000,128,Intel
475,475,475,Dell,Notebook,8,Windows,1.79,39427.2,0,0,111.93520355955212,Intel Core i3,0,128,Intel
476,476,476,Dell,Workstation,8,Windows,1.78,128298.24,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
477,477,477,Lenovo,Notebook,8,Windows,1.7,72673.92,0,0,157.3505121487356,Intel Core i5,0,180,Intel
478,478,478,Dell,Notebook,8,Windows,2.2,35964.0,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
479,479,479,Toshiba,Notebook,8,Windows,1.05,89084.16,0,1,165.6321180513006,Intel Core i5,0,256,Intel
480,480,480,Dell,Notebook,8,Windows,2.16,67239.36,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
481,481,481,Dell,Notebook,4,Windows,2.18,31254.048,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
482,482,482,HP,Notebook,4,Windows,1.49,38681.28,0,1,165.6321180513006,Intel Core i5,0,128,Intel
483,483,483,Chuwi,Notebook,4,Windows,1.89,13261.392,0,0,141.21199808219862,Intel Processor,0,0,Intel
484,484,484,Lenovo,Notebook,4,Windows,2.3,30103.2,0,0,100.45466986113652,Intel Core i3,0,128,Intel
485,485,485,Lenovo,Notebook,8,Windows,1.75,55890.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel
486,486,486,Dell,Workstation,16,Windows,2.17,124568.64,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
487,487,487,Dell,Notebook,16,Windows,2.06,101178.72,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
488,488,488,Lenovo,Ultrabook,16,Windows,1.36,95797.44,0,1,176.23257360658386,Intel Core i7,0,512,Intel
489,489,489,Asus,Ultrabook,16,Windows,0.91,103896.0,0,0,176.23257360658386,Intel Core i7,0,512,Intel
490,490,490,Lenovo,Notebook,8,Windows,2.3,53918.8272,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
491,491,491,Toshiba,Ultrabook,32,Windows,1.05,149130.72,1,0,165.6321180513006,Intel Core i7,0,512,Intel
492,492,492,Asus,Gaming,8,Windows,1.99,71928.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
493,493,493,Acer,Notebook,8,Windows,2.2,30849.12,0,0,100.45466986113652,AMD Processor,1000,0,AMD
494,494,494,Asus,Gaming,24,Windows,4.33,67612.32,1,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
495,495,495,Lenovo,Ultrabook,8,Windows,1.3,58554.72,0,1,125.36742798669836,Intel Core i5,0,180,Intel
496,496,496,Lenovo,Notebook,8,Windows,2.17,47893.392,0,0,141.21199808219862,Intel Core i7,0,256,Intel
497,497,497,HP,Notebook,8,Windows,1.48,93186.72,0,0,157.3505121487356,Intel Core i7,0,1000,Intel
498,498,498,Lenovo,Notebook,8,Windows,1.4,50562.72,0,1,165.6321180513006,Intel Core i3,0,256,Intel
499,499,499,Lenovo,Notebook,8,Windows,2.3,48538.08,0,1,141.21199808219862,Intel Core i5,0,256,Intel
500,500,500,Asus,Netbook,4,Windows,1.2,18115.2,0,0,135.0942111925629,Intel Processor,0,0,Intel
501,501,501,HP,Notebook,8,Windows,1.91,32979.7872,0,0,100.45466986113652,Intel Core i5,0,256,AMD
502,502,502,Lenovo,2 in 1 Convertible,8,Windows,1.4,85194.72,1,1,158.48253022174808,Intel Core i5,0,256,Intel
503,503,503,Lenovo,Notebook,4,Windows,2.1,15930.72,0,0,111.93520355955212,Intel Processor,500,0,Intel
504,504,504,Lenovo,Netbook,4,Other,1.25,14119.2,0,0,135.0942111925629,Intel Processor,0,16,Intel
505,505,505,Lenovo,Notebook,8,Windows,1.44,50562.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel
506,506,506,Asus,Notebook,8,Windows,2.0,65214.72,0,0,141.21199808219862,Intel Core i7,1000,256,Intel
507,507,507,Acer,Notebook,4,Windows,2.2,32660.64,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
508,508,508,HP,Ultrabook,8,Windows,1.34,70489.44,0,1,165.6321180513006,Intel Core i7,0,512,Intel
509,509,509,Lenovo,Gaming,8,Other,2.4,61218.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
510,510,510,Dell,Ultrabook,8,Windows,1.29,47898.72,1,1,165.6321180513006,Intel Core i5,0,128,Intel
511,511,511,Acer,Notebook,4,Windows,2.2,34045.92,0,0,141.21199808219862,Intel Core i7,500,0,Nvidia
512,512,512,Dell,Notebook,8,Windows,2.18,44542.08,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
513,513,513,Dell,Notebook,16,Windows,2.2,64961.1072,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
514,514,514,Xiaomi,Notebook,16,Other,1.95,74589.336,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
515,515,515,Asus,Netbook,2,Windows,1.1,13053.6,0,0,135.0942111925629,Intel Processor,0,0,Intel
516,516,516,HP,Notebook,4,Windows,2.04,27783.9216,1,0,100.45466986113652,Intel Core i5,1000,0,Intel
517,517,517,Asus,Gaming,24,Windows,2.24,158135.04,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
518,518,518,HP,Notebook,8,Windows,2.04,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
519,519,519,Asus,Gaming,16,Windows,3.0,80133.12,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
520,520,520,Lenovo,Gaming,8,Windows,3.2,74538.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
521,521,521,HP,Ultrabook,8,Windows,1.32,74538.72,0,1,165.6321180513006,Intel Core i7,0,256,Intel
522,522,522,Dell,Notebook,8,Windows,1.64,68184.0144,0,0,157.3505121487356,Intel Core i5,0,256,Intel
523,523,523,HP,Notebook,4,Windows,1.63,36709.92,0,0,100.45466986113652,Intel Core i3,0,128,Intel
524,524,524,Dell,Notebook,8,Other,2.8,47365.92,0,1,127.33567457123112,Intel Core i5,1000,128,AMD
525,525,525,Lenovo,Notebook,8,Windows,2.02,71395.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel
526,526,526,Lenovo,Notebook,4,Windows,2.2,42570.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
527,527,527,Lenovo,Notebook,8,Other,2.2,24455.52,0,0,100.45466986113652,Intel Core i3,2000,0,Nvidia
528,528,528,Dell,Notebook,4,Windows,2.3,31168.8,0,0,141.21199808219862,Intel Core i5,500,0,AMD
529,529,529,Dell,Notebook,8,Windows,1.9,73366.56,0,0,141.21199808219862,Intel Core i5,0,256,Intel
530,530,530,Dell,Gaming,16,Windows,4.42,160520.3856,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia
531,531,531,Toshiba,Notebook,8,Windows,2.0,45820.8,0,1,141.21199808219862,Intel Core i5,500,0,Intel
532,532,532,Asus,Notebook,8,Windows,2.0,69210.72,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
533,533,533,Mediacom,Notebook,4,Windows,1.2,19660.32,0,1,165.6321180513006,Intel Processor,0,32,Intel
534,534,534,Asus,Gaming,8,Windows,2.3,87858.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
535,535,535,Dell,Notebook,8,Windows,1.93,72940.32,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
536,536,536,Dell,Notebook,8,Windows,2.2,42486.0048,0,0,141.21199808219862,Intel Core i5,0,256,AMD
537,537,537,HP,Notebook,4,Windows,1.86,21258.1872,0,0,141.21199808219862,Intel Processor,0,256,Intel
538,538,538,HP,Gaming,12,Windows,2.62,95850.72,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
539,539,539,Lenovo,Notebook,8,Windows,1.87,45767.52,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
540,540,540,Dell,Ultrabook,8,Windows,1.2,74538.72,1,0,276.053530085501,Intel Core i7,0,256,Intel
541,541,541,Dell,Notebook,4,Windows,1.6,39207.1536,0,0,157.3505121487356,Intel Core i3,0,128,Intel
542,542,542,HP,Ultrabook,8,Windows,1.34,61005.6,0,1,276.053530085501,Intel Core i7,0,256,Intel
543,543,543,Acer,Gaming,8,Other,2.4,42517.44,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
544,544,544,Asus,Notebook,4,Windows,2.0,18594.72,0,0,100.45466986113652,AMD Processor,500,0,AMD
545,545,545,HP,Notebook,4,Windows,2.1,37589.04,0,0,141.21199808219862,Intel Core i3,0,128,Intel
546,546,546,Lenovo,Notebook,4,Windows,1.87,41824.8,0,0,157.3505121487356,Intel Core i5,500,0,Intel
547,547,547,Lenovo,Notebook,4,Other,2.15,24634.008,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
548,548,548,HP,Notebook,4,Windows,1.86,21152.16,0,0,141.21199808219862,Intel Core i3,500,0,Intel
549,549,549,Lenovo,Notebook,8,Windows,1.99,92121.12,0,1,141.21199808219862,Intel Core i7,0,512,Intel
550,550,550,Lenovo,Notebook,4,Windows,2.2,26586.72,0,0,141.21199808219862,Intel Core i3,0,128,Intel
551,551,551,Dell,Notebook,8,Windows,1.9,59513.2272,0,0,141.21199808219862,Intel Core i5,0,256,Intel
552,552,552,Dell,Gaming,16,Windows,4.42,143802.72,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
553,553,553,HP,Notebook,8,Windows,2.65,28992.312,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
554,554,554,HP,Notebook,8,Windows,2.63,68198.4,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
555,555,555,Asus,Notebook,4,Other,2.0,11934.72,0,0,100.45466986113652,Intel Processor,500,0,Intel
556,556,556,Mediacom,Notebook,4,Windows,1.35,13586.4,0,1,165.6321180513006,Intel Processor,0,0,Intel
557,557,557,Lenovo,Notebook,6,Windows,2.8,50562.72,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
558,558,558,HP,Notebook,6,Windows,1.91,30310.992,0,1,141.21199808219862,AMD Processor,0,128,AMD
559,559,559,Dell,Notebook,4,Windows,2.18,32921.712,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
560,560,560,Acer,2 in 1 Convertible,4,Windows,1.25,18594.72,1,1,189.90579052433608,Intel Processor,0,0,Intel
561,561,561,Lenovo,Notebook,4,Windows,2.05,33566.4,0,0,141.21199808219862,Intel Core i3,0,128,Intel
562,562,562,HP,Ultrabook,16,Windows,1.16,104695.2,1,1,276.053530085501,Intel Processor,0,512,Intel
563,563,563,Lenovo,Notebook,8,Windows,3.4,159786.72,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia
564,564,564,Asus,Notebook,8,Windows,2.5,44701.92,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
565,565,565,Dell,Ultrabook,8,Windows,1.21,85194.72,1,1,331.2642361026012,Intel Core i5,0,128,Intel
566,566,566,Dell,Notebook,4,Windows,1.93,51095.52,0,0,100.45466986113652,Intel Core i5,500,0,Intel
567,567,567,Fujitsu,Notebook,8,Windows,2.2,39373.92,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
568,568,568,Lenovo,Notebook,4,Windows,2.2,18328.32,0,0,141.21199808219862,Intel Processor,500,0,Intel
569,569,569,Lenovo,Notebook,4,Windows,2.02,52747.2,0,0,111.93520355955212,Intel Core i5,500,0,Intel
570,570,570,HP,Workstation,8,Windows,3.14,99153.5472,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia
571,571,571,HP,Notebook,8,Windows,1.94,20725.92,0,0,111.93520355955212,Intel Processor,2000,0,Intel
572,572,572,HP,Notebook,6,Windows,1.95,34578.72,0,1,141.21199808219862,AMD Processor,0,256,AMD
573,573,573,Lenovo,Notebook,8,Windows,2.3,44222.4,0,0,141.21199808219862,Intel Core i5,0,256,Intel
574,574,574,Lenovo,Notebook,4,Windows,2.05,36496.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel
575,575,575,Mediacom,Notebook,4,Windows,1.4,13266.72,0,0,157.3505121487356,Intel Processor,0,32,Intel
576,576,576,Toshiba,Ultrabook,16,Windows,1.24,99367.2,1,0,157.3505121487356,Intel Core i7,0,512,Intel
577,577,577,Lenovo,Gaming,32,Windows,4.6,141884.64,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
578,578,578,MSI,Gaming,16,Windows,4.14,145401.12,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia
579,579,579,Dell,Notebook,8,Other,2.2,39907.2528,0,0,141.21199808219862,Intel Core i7,0,256,AMD
580,580,580,Mediacom,Notebook,4,Windows,1.45,20725.92,0,1,157.3505121487356,Intel Processor,0,32,Intel
581,581,581,Dell,Notebook,8,Windows,1.9,53733.9456,0,0,100.45466986113652,Intel Core i5,500,0,Intel
582,582,582,HP,Notebook,4,Windows,1.49,38308.32,0,0,165.6321180513006,Intel Core i3,0,128,Intel
583,583,583,Dell,Notebook,16,Windows,1.93,81912.1392,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
584,584,584,Dell,Netbook,4,Other,1.26,15717.6,0,0,135.0942111925629,Intel Processor,0,0,Intel
585,585,585,MSI,Gaming,16,Windows,4.5,125154.72,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
586,586,586,HP,Gaming,16,Windows,3.78,79813.44,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
587,587,587,Lenovo,Ultrabook,12,Windows,1.4,89137.44,0,1,157.3505121487356,Intel Core i7,0,256,Intel
588,588,588,Lenovo,Notebook,12,Windows,2.2,32447.52,1,0,100.45466986113652,Intel Core i7,1000,0,Intel
589,589,589,Asus,Gaming,8,Windows,2.73,94305.6,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia
590,590,590,Asus,2 in 1 Convertible,8,Windows,2.2,39373.92,1,0,100.45466986113652,Intel Core i5,1000,0,Intel
591,591,591,Lenovo,Notebook,12,Windows,2.2,50562.72,0,0,141.21199808219862,AMD Processor,0,512,AMD
592,592,592,Dell,2 in 1 Convertible,4,Windows,1.39,32127.84,1,0,135.0942111925629,Intel Processor,0,128,Intel
593,593,593,Samsung,Notebook,16,Windows,2.5,90522.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
594,594,594,Lenovo,Notebook,4,Other,2.8,28185.12,0,0,127.33567457123112,Intel Core i3,500,0,Intel
595,595,595,Lenovo,Notebook,8,Windows,2.29,24455.52,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
596,596,596,Lenovo,2 in 1 Convertible,8,Windows,1.37,107892.0,1,1,165.6321180513006,Intel Core i7,0,512,Intel
597,597,597,Lenovo,Notebook,8,Windows,1.7,78534.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel
598,598,598,Dell,2 in 1 Convertible,8,Windows,1.34,88977.6,1,0,176.23257360658386,Intel Core i5,0,256,Intel
599,599,599,Dell,Workstation,8,Windows,2.06,93932.64,1,0,141.21199808219862,Intel Core i7,0,256,Nvidia
600,600,600,HP,Notebook,8,Windows,1.84,64948.32,0,0,141.21199808219862,Intel Core i7,0,256,Intel
601,601,601,HP,Notebook,4,Windows,2.1,35616.6144,0,0,100.45466986113652,Intel Core i3,500,0,Intel
602,602,602,Acer,Notebook,4,Windows,1.6,17529.12,0,0,157.3505121487356,Intel Processor,0,0,Intel
603,603,603,MSI,Gaming,16,Windows,4.14,117162.72,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
604,604,604,Dell,Notebook,4,Other,2.18,24775.2,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
605,605,605,MSI,Gaming,16,Windows,1.8,122490.72,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia
606,606,606,Toshiba,Notebook,8,Windows,2.2,74538.72,0,1,141.21199808219862,Intel Core i7,0,256,Intel
607,607,607,Lenovo,Notebook,6,Windows,2.4,30049.92,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
608,608,608,Lenovo,2 in 1 Convertible,8,Windows,2.0,69210.72,1,1,141.21199808219862,Intel Core i7,0,256,Intel
609,609,609,Acer,Notebook,4,Windows,1.6,18594.72,0,0,111.93520355955212,Intel Processor,0,0,Intel
610,610,610,Lenovo,Notebook,32,Windows,2.5,261018.72,0,1,282.42399616439724,Intel Processor,0,1000,Nvidia
611,611,611,Dell,Gaming,16,Windows,2.59,46833.6528,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
612,612,612,Dell,Notebook,4,Other,2.18,23650.992,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
613,613,613,Dell,Notebook,4,Other,2.25,19127.52,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
614,614,614,Dell,Notebook,4,Other,1.93,46300.32,0,0,100.45466986113652,Intel Core i5,500,0,Intel
615,615,615,Asus,Gaming,8,Windows,3.0,62231.04,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
616,616,616,Dell,Notebook,4,Other,2.18,30316.32,0,0,141.21199808219862,Intel Core i5,0,128,AMD
617,617,617,HP,Ultrabook,8,Windows,1.84,74005.92,0,0,141.21199808219862,Intel Core i7,0,512,Intel
618,618,618,MSI,Gaming,16,Windows,2.94,120831.5808,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
619,619,619,Acer,2 in 1 Convertible,4,Other,1.25,20193.12,1,1,135.0942111925629,Intel Processor,0,0,Intel
620,620,620,HP,Notebook,8,Windows,2.31,59886.72,0,0,111.93520355955212,Intel Core i5,0,256,Intel
621,621,621,Lenovo,Notebook,8,Windows,1.65,78055.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel
622,622,622,Dell,Notebook,4,Windows,2.2,41345.28,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
623,623,623,Fujitsu,Notebook,8,Windows,2.2,42570.72,0,0,100.45466986113652,Intel Core i5,0,256,Intel
624,624,624,HP,Notebook,4,Windows,1.88,49656.96,0,0,100.45466986113652,Intel Core i5,500,0,Intel
625,625,625,Lenovo,Notebook,8,Windows,2.2,47898.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
626,626,626,Mediacom,Notebook,2,Windows,1.4,12733.92,0,0,157.3505121487356,Intel Processor,0,0,Intel
627,627,627,Lenovo,Notebook,4,Other,2.2,24935.04,0,0,141.21199808219862,Intel Core i5,0,128,Intel
628,628,628,Asus,2 in 1 Convertible,6,Windows,1.5,34046.4528,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
629,629,629,Dell,Notebook,8,Windows,2.0,96969.6,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
630,630,630,Asus,Ultrabook,16,Windows,1.1,101232.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel
631,631,631,Dell,Gaming,16,Windows,2.62,78801.12,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
632,632,632,Lenovo,Notebook,4,Windows,1.8,44169.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel
633,633,633,Lenovo,Notebook,4,Windows,2.2,30849.12,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
634,634,634,Asus,Notebook,8,Windows,2.0,21258.72,0,0,100.45466986113652,Intel Processor,1000,0,Intel
635,635,635,Asus,Notebook,8,Windows,1.99,48304.7136,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
636,636,636,Dell,Ultrabook,8,Windows,1.23,99580.32,1,0,276.053530085501,Intel Core i5,0,256,Intel
637,637,637,Lenovo,Notebook,2,Windows,1.42,13266.72,0,0,111.93520355955212,Intel Processor,0,0,Intel
638,638,638,Lenovo,2 in 1 Convertible,8,Windows,1.37,93635.3376,1,1,165.6321180513006,Intel Core i7,0,256,Intel
639,639,639,Dell,Notebook,16,Windows,2.06,127818.72,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
640,640,640,Lenovo,Gaming,8,Windows,2.5,59087.52,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
641,641,641,HP,Notebook,8,Windows,2.6,27753.552,0,0,107.98564559226952,AMD Processor,1000,0,AMD
642,642,642,Lenovo,Ultrabook,16,Windows,1.14,130536.0,0,1,157.3505121487356,Intel Core i7,0,512,Intel
643,643,643,Asus,Gaming,8,Other,2.5,62284.32,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
644,644,644,Acer,Notebook,4,Windows,2.4,23976.0,0,0,100.45466986113652,Intel Core i3,500,0,Intel
645,645,645,Lenovo,Notebook,4,Windows,1.43,14598.72,0,0,111.93520355955212,Intel Processor,0,0,Intel
646,646,646,Acer,Ultrabook,8,Windows,1.8,48964.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel
647,647,647,Razer,Gaming,16,Windows,1.95,138474.72,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
648,648,648,Toshiba,Notebook,8,Windows,1.2,64628.64,0,0,165.6321180513006,Intel Core i5,0,256,Intel
649,649,649,Lenovo,Ultrabook,8,Windows,1.36,84395.52,0,1,176.23257360658386,Intel Core i7,0,256,Intel
650,650,650,Asus,Gaming,32,Windows,3.8,149130.72,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia
651,651,651,Acer,Gaming,8,Other,2.4,37775.52,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
652,652,652,Dell,Ultrabook,8,Windows,1.2,77250.672,0,0,165.6321180513006,Intel Core i5,0,256,Intel
653,653,653,MSI,Gaming,8,Windows,2.2,63499.104,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
654,654,654,HP,Notebook,4,Other,1.86,19441.872,0,0,100.45466986113652,Intel Core i3,500,0,Intel
655,655,655,Toshiba,Notebook,8,Windows,2.0,56689.92,0,1,141.21199808219862,Intel Core i5,500,0,Intel
656,656,656,Dell,Notebook,8,Windows,2.2,48964.32,0,0,141.21199808219862,Intel Core i7,0,256,AMD
657,657,657,Dell,Notebook,16,Windows,2.2,60472.8,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
658,658,658,Lenovo,Gaming,8,Windows,3.31,63722.88,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
659,659,659,Dell,Gaming,32,Windows,4.42,167691.8736,0,1,254.67134914246225,Intel Core i7,1000,512,Nvidia
660,660,660,Dell,Notebook,8,Windows,1.56,65481.12,0,0,157.3505121487356,Intel Core i5,0,256,Intel
661,661,661,Lenovo,Notebook,4,Windows,2.2,22324.32,0,0,100.45466986113652,Intel Processor,500,0,Intel
662,662,662,Lenovo,Notebook,4,Windows,2.2,28504.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel
663,663,663,HP,Notebook,6,Windows,2.04,28717.92,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
664,664,664,MSI,Gaming,8,Windows,2.7,79215.1056,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
665,665,665,Toshiba,Notebook,4,Windows,2.1,26533.44,0,0,100.45466986113652,Intel Core i3,0,128,Intel
666,666,666,Dell,Notebook,8,Windows,2.06,50882.4,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
667,667,667,HP,Notebook,8,Windows,2.1,39693.6,0,0,141.21199808219862,Intel Core i7,1000,0,AMD
668,668,668,Toshiba,Notebook,8,Windows,2.0,67026.24,0,1,141.21199808219862,Intel Core i5,0,256,Intel
669,669,669,Acer,Notebook,4,Other,2.1,21951.36,0,0,100.45466986113652,Intel Core i3,0,128,Intel
670,670,670,Microsoft,Ultrabook,8,Windows,1.252,99519.048,1,0,200.84255993695703,Intel Core i7,0,256,Intel
671,671,671,Lenovo,Notebook,8,Windows,1.9,43580.376,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
672,672,672,Lenovo,2 in 1 Convertible,8,Windows,1.3,55091.52,1,1,165.6321180513006,Intel Core i5,0,256,Intel
673,673,673,Lenovo,Notebook,4,Windows,2.2,18594.72,0,0,100.45466986113652,AMD Processor,0,128,AMD
674,674,674,HP,2 in 1 Convertible,4,Windows,1.63,37242.72,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia
675,675,675,MSI,Gaming,16,Windows,2.4,68944.32,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
676,676,676,Asus,Ultrabook,8,Windows,1.1,60472.8,0,0,157.3505121487356,Intel Core i5,0,256,Intel
677,677,677,HP,2 in 1 Convertible,8,Other,1.4,26373.6,1,0,135.0942111925629,Intel Processor,0,0,Intel
678,678,678,LG,Ultrabook,8,Windows,1.09,122490.72,0,1,141.21199808219862,Intel Core i7,0,512,Intel
679,679,679,Acer,Gaming,16,Windows,2.5,69210.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
680,680,680,MSI,Gaming,8,Windows,2.2,53168.112,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
681,681,681,Asus,Notebook,4,Windows,1.86,22324.32,0,0,100.45466986113652,Intel Processor,0,128,Intel
682,682,682,Dell,Gaming,16,Windows,3.21,109277.28,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
683,683,683,HP,Notebook,4,Windows,2.5,37242.72,0,1,127.33567457123112,Intel Core i3,0,256,AMD
684,684,684,Lenovo,2 in 1 Convertible,8,Windows,1.19,79866.72,1,1,165.6321180513006,Intel Core i7,0,512,Intel
685,685,685,Dell,Gaming,16,Windows,3.49,149916.6,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
686,686,686,HP,Notebook,4,Windows,1.86,32639.8608,0,0,100.45466986113652,Intel Core i5,500,0,AMD
687,687,687,Dell,Notebook,4,Windows,2.2,29073.2976,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
688,688,688,HP,Notebook,6,Windows,2.65,30316.32,0,1,127.33567457123112,AMD Processor,2000,0,AMD
689,689,689,Lenovo,Notebook,4,Windows,2.1,16943.04,0,0,100.45466986113652,Intel Processor,500,0,Intel
690,690,690,Acer,Notebook,4,Other,1.45,19980.0,0,0,111.93520355955212,Intel Processor,0,0,Intel
691,691,691,Lenovo,Notebook,4,Windows,1.7,37242.72,0,0,157.3505121487356,Intel Core i5,0,256,Intel
692,692,692,HP,Workstation,8,Windows,3.14,101657.7072,0,0,127.33567457123112,Intel Core i7,500,0,Nvidia
693,693,693,Lenovo,2 in 1 Convertible,8,Windows,1.42,137995.2,1,0,209.8006828649808,Intel Core i7,0,256,Intel
